video_id,keyframe_count
O2qiPS2NCeY_2_18,13
O9cOSO9L8Zs_1_16,11
O9yLRzpPp44_167_190,19
O9yLRzpPp44_36_55,16
OBLIjdMIIt8_54_61,7
OCcy9TDRGKo_118_127,8
OCcy9TDRGKo_41_51,9
OE6H_M52Sng_89_97,7
OIg10Bl7urs_0_10,9
OIjsSu_I4So_6_10,4
OKBLPpAPp9c_2_17,11
OO-5-eVEKPA_25_31,6
OUII8_aOfNM_26_55,23
OUII8_aOfNM_60_69,8
OVEe1DMsOq0_43_52,8
O_NWtDShLeg_21_25,4
O_Pst-uryQI_1_14,11
OaBmAg6gz30_4_18,10
ObBss94n3gI_35_46,10
OfgSCMxttCc_86_92,6
Okg8QYhdtvU_48_53,3
Okg8QYhdtvU_73_92,9
OpR1Er5o6IY_209_217,7
Oq3FV_zdyy0_843_855,9
OvRmRN1-O0Q_21_25,4
Ow_o78zjo14_42_57,7
OxL9z2BzBnk_0_19,9
P2WM91LENgk_40_50,9
P4IjNV3lZkQ_136_144,8
P6eo3LULuuc_1_11,8
PAN5IVvMlVc_17_23,4
PAm82v0AMFc_5_10,5
PBHZtoygOYg_450_465,13
PCXHuseKwDc_17_20,4
PCXHuseKwDc_68_76,7
PD6eQY7yCfw_32_37,5
PECk9A-07Pw_1_9,8
PHDmVhShE80_20_29,8
PHDmVhShE80_36_46,9
PHDmVhShE80_78_82,4
PHDmVhShE80_82_86,4
PJnJMp2ZpbA_3_15,10
PNMsPz1701c_3_20,14
POv7JaE3vJ8_40_50,8
PQbkdRbir0M_45_53,7
PTxHJMM6hHE_0_15,13
PeUHy0A1GF0_105_112,7
PeUHy0A1GF0_114_121,7
PeUHy0A1GF0_122_127,5
PeUHy0A1GF0_28_32,4
PeUHy0A1GF0_51_55,4
PeUHy0A1GF0_62_66,4
PeUHy0A1GF0_68_73,5
PeUHy0A1GF0_74_77,4
PeUHy0A1GF0_78_85,7
PeUHy0A1GF0_99_103,4
Pgm-mOQu2MM_48_62,10
PiyoeFC31kE_9_27,28
PmrTDZy3f2M_35_39,4
PqSZ89FqpiY_65_75,9
PqvKNqkGI9o_47_52,5
Pr5LQq42l4M_12_17,5
PslVHtXc7Tg_8_14,4
PuQVs2Ch1LY_5_15,8
PugziVUikEg_117_140,10
Puh1n8DTKw8_2_9,7
Puv_4NtflqE_26_34,7
Q-soOsOLIGQ_0_22,15
Q6HuQEIJqcA_9_16,5
Q7H9mI9dtMY_20_34,12
QA_JTtM1hKA_5_15,9
QGJy1K91gP4_90_100,9
QGgJlHi3tjw_1_15,12
QHkvBU8diwU_1_18,12
QMJY29QMewQ_42_52,9
QOmrchUPnBs_10_20,9
QT8iCDc7NGU_18_23,5
QTAqjSbMkXU_65_75,9
QVSt5USMkMg_43_50,6
QhRqJp-CgEs_7_14,6
QjI3Y8ZKSqs_30_38,8
Qjbcibrv3L0_26_32,10
QklHhN8pQBE_0_10,9
Qp-k0H93iJE_35_39,4
QqYWLR47eLI_10_18,7
QsC8__3lwO0_50_60,9
QsvBYKaCXEc_5_15,8
Qtu-PXuvCx4_12_17,5
Qwn0Ni9G5ow_64_69,5
QzcTlEpAigQ_0_14,10
QzulzuWr0Zw_20_45,11
R0e8ojL0vcc_8_14,6
R1UrFBF_0iU_35_41,6
R24RktgUi-s_24_28,5
R24RktgUi-s_5_15,9
R2DvpPTfl-E_20_25,5
R3a9r8qFlhQ_0_12,9
R8FDJgVW3Vc_0_4,4
RJNBxdDQOw4_13_26,9
RMznbCn5sQs_0_10,5
RQYLGNbal2c_5_10,5
RSx5G0_xH48_12_17,5
RWWvWFeE6_Q_2_26,19
RX6NSOuCCAE_13_27,10
RZL9irxnhZ0_34_40,6
Rf0TUCA3XNs_3_16,11
RieF9wrFd8s_1_8,6
RiglOfJon8I_3_18,13
RjpbFlOHFps_8_25,12
Rm-RnxN4oHA_215_225,9
Rq_VfjGH7kg_104_110,5
RvJH_POzxmc_10_25,11
S-Civm_fbK8_20_26,5
SFFfhAUEoj0_10_16,6
SJZFNwfcSOw_3_18,7
SKhmFSV-XB0_12_18,6
SRzoLVNgHoI_56_66,9
SULWQEAErKw_13_26,11
SZP3Jpbbwj0_52_59,7
SaOqf2d-y30_22_27,3
SaYwh6chmiw_15_40,20
ScdUht-pM6s_53_63,16
Sg5rTYrkpnU_35_48,10
Sj6GSmDpNDw_0_12,9
Sq7Vt6KC9Yg_17_35,15
SrDE9-cDz48_4_12,7
SzEbtbNSg04_111_117,5
SzEbtbNSg04_214_224,8
SzEbtbNSg04_28_48,14
SzEbtbNSg04_70_85,11
SzEbtbNSg04_71_93,15
SzEbtbNSg04_88_93,5
T6lPRKRpu9w_32_39,6
TF6LNmwDr_0_2_10,7
TFJ6oR89Vb8_90_107,14
TIubRrkku-4_1_10,8
TPD5wO_LEPU_2_6,3
TPhpsIK7pDc_25_32,4
TXabUVUxJqI_22_31,7
TZ860P4iTaM_10_24,7
TZ860P4iTaM_11_20,5
TZ860P4iTaM_15_28,6
Td29-SApubM_48_57,8
TdYN7cePiRI_6_13,7
Ted3imMggC0_48_58,8
TgFmoZj3NoM_10_18,7
Tied-t1fFsk_15_20,5
TjLCJKoot4U_43_65,15
Tm1HjqK0ABg_9_15,5
TnPOZVHB3x0_45_55,7
TsagxA4DKuc_28_41,10
TvBsaMgqh5s_61_68,5
TwQzFqBqgeA_0_10,8
TxzxPyfsSxY_0_10,8
UDwvax7K57c_28_35,7
UI3Cbj9fbxQ_2_23,15
UJKythlXAIY_17_21,4
UXs3eq68ZjE_194_200,6
UXs3eq68ZjE_209_214,5
UXs3eq68ZjE_235_240,5
UXs3eq68ZjE_246_250,4
UXs3eq68ZjE_250_255,5
UXs3eq68ZjE_255_260,5
UXs3eq68ZjE_280_285,5
UXs3eq68ZjE_313_318,5
UXs3eq68ZjE_320_325,5
UXs3eq68ZjE_382_387,5
UXs3eq68ZjE_498_504,6
UXs3eq68ZjE_49_54,5
UXs3eq68ZjE_508_513,5
UbmZAe5u5FI_101_110,8
UbmZAe5u5FI_111_115,4
UbmZAe5u5FI_132_141,8
UbmZAe5u5FI_16_23,7
UbmZAe5u5FI_26_33,7
UbmZAe5u5FI_36_40,4
UbmZAe5u5FI_44_55,10
UbmZAe5u5FI_60_70,9
UbmZAe5u5FI_88_98,9
Uc63MFVwfrs_355_372,14
Uc63MFVwfrs_360_372,11
Ud3Qy8m6OxQ_52_62,9
UdcObAQ5OOM_15_30,10
UgUFP5baQ9Y_0_10,14
UgUFP5baQ9Y_0_7,10
Ugb_uH72d0I_8_17,7
UhI-p6AysWY_25_30,4
UnWgz-mVMXU_2_6,3
UoPU8F9mus8_258_262,4
UqBafx3iRKw_22_29,6
UxhKb-zZoWE_0_15,13
V--abChiVVc_30_40,7
V4q5dQmpxIE_20_30,5
V6Fxclwdfxc_1_11,9
V6Fxclwdfxc_56_66,9
VF1K_6ZSOAY_23_28,5
VF1K_6ZSOAY_60_70,9
VLBsAPZ2DDE_34_41,6
VLBsAPZ2DDE_58_64,5
VU4qLrk5axA_40_58,15
VZ6H73nH7xs_27_33,6
VahnQw2gTQY_203_210,7
VahnQw2gTQY_274_280,6
VahnQw2gTQY_288_293,5
VahnQw2gTQY_298_305,7
VahnQw2gTQY_315_320,5
VahnQw2gTQY_322_327,5
VfqlfprZsaQ_75_85,9
Vg1jyL3cr60_163_186,15
ViM0JjUoqRw_10_20,9
ViWQUOGIaSU_9_16,6
Vn0Xv0fb1z4_18_30,11
VuCFgiWfVF4_0_6,6
VxM96IYzw0Q_2_15,11
VyBXcQ1v_cw_7_15,3
W1052h2rzoA_91_98,6
W20Btaww6zc_134_139,5
W6_XuNhgtrM_2_5,4
W8_63NiTENw_23_30,7
W8l_ezoU8Lc_156_162,5
W8l_ezoU8Lc_55_70,11
W8l_ezoU8Lc_76_86,8
WAa4-cctmDk_55_70,13
WEJfT-oB4v4_20_35,13
WFNXwor69-U_33_40,7
WG0J2B19ZT8_1_33,25
WPG-BIWOrG4_130_134,4
WPG-BIWOrG4_608_613,5
WPG-BIWOrG4_635_640,5
WPG-BIWOrG4_672_677,5
WPG-BIWOrG4_683_689,6
WPG-BIWOrG4_755_761,6
WTf5EgVY5uU_100_104,4
WTf5EgVY5uU_104_108,4
WTf5EgVY5uU_108_116,7
WTf5EgVY5uU_121_135,12
WTf5EgVY5uU_124_128,4
WTf5EgVY5uU_130_135,5
WTf5EgVY5uU_15_19,4
WTf5EgVY5uU_16_24,7
WTf5EgVY5uU_18_23,5
WTf5EgVY5uU_218_236,15
WTf5EgVY5uU_32_52,16
WTf5EgVY5uU_33_39,6
WTf5EgVY5uU_54_58,4
WTf5EgVY5uU_58_76,15
WTf5EgVY5uU_66_75,8
WTf5EgVY5uU_76_83,7
WTf5EgVY5uU_94_98,4
WTf5EgVY5uU_98_104,6
WTx-K045yQM_85_98,21
WV9K6MbLjHA_106_116,8
WWf0Z6ak3Dg_5_15,9
WZTGqvbqOFE_28_34,6
W_iR4YVCxUY_8_15,7
WeOU0Iba1Xg_1_30,16
WinaH9SkW9c_11_38,9
Wnz3IevSNg0_1_8,5
WpB4-eLyiBc_10_20,9
WqQonRVs7WA_0_10,9
WqwcWk1In_g_46_54,5
WrsS6X-FB-I_30_47,14
Wv3u2q3oGeU_35_45,5
WyIqGyj21Dk_0_10,9
X0UJaprpxrk_18_26,8
X4yzrIc072w_4_20,13
X56XkGFe7OY_47_61,12
X6uJyuD_Zso_3_17,12
X7sQq-Iu1gQ_12_22,9
X98fLZHIzWQ_15_20,3
XEOH3t5AYY0_22_29,7
XNV7hKVu-Xg_40_47,7
XNzXXiE6qR4_0_10,9
XOAgUVVwKEA_8_20,9
XZ0Ch_ClBfo_120_127,7
X_NLV2KCnIE_60_70,9
XdB0pVjFYoU_1_8,7
Xh6rdpJNaf0_0_15,7
Xp6rxW4hFFo_32_40,7
XtQdAPV2UZs_4_11,4
Xvy21KrDv8I_0_10,9
Xwrl4htUPjo_22_38,14
Xxcv5jvRmcg_39_46,7
XzCcRzEa83U_1_8,6
XzCcRzEa83U_39_46,5
Y4BeJ-64294_20_30,9
Y4gaJn0wlDE_0_10,5
YAud4eS3DoA_54_65,10
YEmS8ZQIhTA_7_20,11
YJ2aGe7CLBo_25_35,9
YRSOc193Pxc_68_73,5
YS1mzzhmWWA_9_16,7
YUlG_PKzpvc_0_8,7
YXixZrSxefk_17_48,25
YXixZrSxefk_49_59,9
YXixZrSxefk_6_15,8
YZ0-6hdQ0mU_0_3,3
Ya-MkA187c8_36_45,4
YersIyzsOpc_15_30,13
Yh2N6ZtRBdU_110_120,9
Ylb4pnW-jP4_102_113,10
YmXCfQm0_CA_109_120,18
YmXCfQm0_CA_140_156,25
YmXCfQm0_CA_277_284,12
YmXCfQm0_CA_50_57,12
YmXCfQm0_CA_68_75,12
YmXCfQm0_CA_7_16,15
YndZ9YulpTo_61_76,6
YwmUgVrUJ4I_0_15,13
Z-An1QQ66f0_13_25,9
Z10_CDPQKKs_1_6,5
Z19zFlPah-o_6_11,5
Z3XarHZ3HpY_10_17,7
Z3m9V8qPXhQ_13_24,8
Z3rj9LbCOaM_0_12,6
Z8rTzW9Gb6Y_116_123,6
ZDoy9S82ETA_5_15,9
ZK4W-2ifl6I_1_28,3
ZL7P_XmSnEY_205_209,5
ZN2_czSBSD0_240_250,9
ZYaxg5NZW_g_21_27,6
ZbtpcGi2DWY_161_170,8
ZbtpcGi2DWY_56_62,6
ZbzDGXEwtGc_6_15,8
ZdNP0dXCx2I_78_90,10
ZdlG8fjGJlo_78_87,8
Zg0p5TXi_Cc_30_46,12
ZlX_Gy4HP2E_38_55,14
ZnLgsasu82g_71_81,8
Zoz0HcCB1vU_0_10,9
Zqmx-nXhLAg_0_10,8
ZsrPKtx0qyg_7_15,13
ZvJvNcukZ4w_0_10,5
ZxqkAGNyo8A_12_22,8
_0nX-El-ySo_83_93,9
_1vy2HIN60A_32_40,7
_6OTzzK7t9Y_158_170,10
_6OTzzK7t9Y_73_78,5
_7nP9z6T9m8_11_17,6
_9iG5Ge01PM_3_11,7
_JVxurtGIhI_32_42,9
_JorUS-8Nlg_63_73,8
_KMoC6ZdeXs_10_16,6
_O9kWD8nuRU_16_23,12
_O9kWD8nuRU_25_35,16
_O9kWD8nuRU_37_43,10
_O9kWD8nuRU_45_49,7
_O9kWD8nuRU_50_56,10
_O9kWD8nuRU_70_76,10
_O9kWD8nuRU_77_81,7
_OBlgSz8sSM_15_32,14
_QJbjKkfdcs_52_57,5
_SNE2MYAotU_41_49,7
_UqnTFs1BLc_23_27,3
_WRC7HXBJpU_360_370,9
_WRC7HXBJpU_386_391,5
_WRC7HXBJpU_395_401,6
_WRC7HXBJpU_414_425,10
_WRC7HXBJpU_451_464,11
_ZwwKOzpt2I_69_76,7
_o1UXSxTjfo_68_80,9
_pBeOAMjGm8_1_18,8
_pj2Nutu5v8_1_8,7
_sJ_09Mf1HY_49_72,15
_txL575S_OA_13_23,8
_xf24TYgbuY_14_20,6
_yUiusXxfWI_150_165,11
a-cek0mvXxE_15_25,16
a0g7wtBkS98_34_42,6
a1Y73sPHKxw_0_5,5
a1i6T160REQ_5_18,10
a28s_wyqkyc_68_77,7
a8PAY4rvzRM_1_10,8
aA05I5QaZnM_66_75,8
aC-KOYQsIvU_25_31,6
aCKNdip53W4_0_25,20
aDjNl5gs4nM_18_47,23
aGUx0QOKWXw_7_12,5
aHiUM8uWxxo_17_25,7
aJoDt4DMkFU_118_124,5
aK8liAv-28s_72_82,8
aM-RcQj0a7I_37_55,13
aN0WsBcja_E_0_15,11
aQWCKcg0VRU_321_339,8
aRo8x3xXeEA_3_8,4
aeA-HN7BMdo_16_33,14
aeA-HN7BMdo_34_41,7
aeA-HN7BMdo_52_58,6
akXjIEoecNs_2_12,9
ao-9B8IV9_E_108_119,8
ao-9B8IV9_E_175_187,9
ao-9B8IV9_E_217_221,4
ao-9B8IV9_E_37_44,6
ao-9B8IV9_E_72_77,5
ao-9B8IV9_E_77_81,4
ao-9B8IV9_E_87_95,7
auFXfsCzAvQ_1_15,10
b-d-CxHaKGU_10_30,14
b24_bb57PPk_631_637,6
b4FM9OLBGyM_37_49,10
b4mJ3AQc-ag_30_34,4
b71bI0rH1g8_75_90,13
b97TK8XVLHE_40_50,7
bAYIIlX-WWw_5_15,9
bDoCQEwghZU_201_211,8
bJJndejsUWc_88_98,9
bK-i_FAcpoY_86_92,5
bL_Kijz9IN4_0_15,13
bLqmf8x7rLI_2_8,5
bQJQGoJF7_k_109_115,6
bQJQGoJF7_k_120_126,6
bQJQGoJF7_k_145_153,7
bQJQGoJF7_k_162_169,7
bSIjZ75a50s_286_304,15
bSrpvMSuhPM_17_31,10
bXsKw3TOQXs_30_55,11
b_BuSVZwq6M_1_9,8
bb6V0Grtub4_174_185,10
bkazguPsusc_74_85,10
bmOy6p87TWI_26_35,7
bmvD4HlPFxg_20_27,12
bmxIurBrW5s_51_70,16
bnN_o0Hkn3M_73_80,7
bqMmyY1ImkI_0_14,7
bruzcOyIGeg_4_12,5
btuxO-C2IzE_64_72,8
btxCxlO1Euc_1_20,16
buJ5HDCinrM_150_166,14
bxDlC7YV5is_0_12,10
bxjFqtfJlMs_18_27,8
c2MwqFYVE7A_40_45,5
c2a0GcoJAjw_107_129,15
c2a0GcoJAjw_52_73,14
c51L6ZxZGjQ_137_154,14
c53HKs39i28_26_35,8
c75SIlAjfjg_6_14,6
c76tShLfQb0_74_81,7
cCmnN96zIeQ_14_24,5
cFzSEIGrEfA_0_24,10
cJOZp2ZftCw_1_12,10
cLNrpO6wBk4_37_47,8
cM55xNJ_pfU_1_20,13
cR2yi-JnGcQ_8_16,7
cSDkshD2ME0_11_14,4
cSDkshD2ME0_12_15,4
cUW_bXll6YM_390_395,5
cUW_bXll6YM_462_469,7
cWOPC2kt_IA_8_16,7
c_-eFL7Sfw4_19_35,12
c_XV7nPoRg8_2_12,8
ceOXCFUmxzA_100_110,9
clKtfGBVI1I_15_28,10
clpgffj3sUw_1_12,6
cmQ3SiIaWy4_4_20,12
cnsjm3fNEec_4_10,6
crfrKqFp0Zg_15_25,9
cs33MNhpRNw_16_21,5
cwkjJrGpoaU_30_41,6
d-2C_N5anww_1_3,3
d1zdJO3CqVw_1_35,27
d4AGWnHJcaY_6_19,11
d7Gs0uGFLh0_5_13,13
d7eGypGOlOc_13_22,7
dEn5E-TNezw_13_23,8
dJ3ba9zwx6c_5_15,9
dJCtOz32dnw_40_60,14
dJEoDaA6VXc_1_19,12
dMH0bHeiRNg_3_14,6
dP15zlyra3c_0_10,8
dQmaVQZz7EE_1_18,5
dZBIdRGKRhM_13_32,11
d_BWuttLRFM_42_52,8
dabI5gfaFm4_19_25,6
dc4UltkRJsw_53_59,5
dfOuTx66bJU_11_14,4
dfOuTx66bJU_34_39,5
dhxE9CNeVeY_0_12,10
dmyz_f8Sx14_56_66,8
dq7agmFWkq0_5_9,4
drsPD5fI1IA_170_180,9
dtn0PuxgfkM_0_5,5
dtwXtwJByYk_5_14,7
e-j59PqJjSM_163_173,9
e-j59PqJjSM_264_277,11
e-j59PqJjSM_405_416,10
e-j59PqJjSM_50_98,38
e-sf-hyrkTs_20_35,13
e3XkmpNcSt4_8_19,10
e40bBP0_AbE_64_67,4
e4QGnppJ-ys_6_14,7
e996zZ0uV_A_152_163,18
e996zZ0uV_A_196_204,13
e996zZ0uV_A_68_72,7
eKtsMfmQ_0s_61_68,7
ePujnD4qJO0_62_77,11
eTnlw7v8ea0_36_50,10
eVSQiPbepXg_44_49,3
eVSQiPbepXg_83_93,5
eZLxohGP4IE_147_158,10
eZLxohGP4IE_15_25,9
eZLxohGP4IE_190_201,10
eb-Zp4pJLKk_2_19,12
ecVwxlXc1PQ_0_12,10
ecm9gf2Pgkc_1_24,19
edqyq4Q-7uU_103_109,5
eiyuac7hA4A_4_47,34
ejgwQqCHN1E_7_12,5
elQqQfux7Po_12_22,8
emblM4a76jg_5_15,9
eoP-SCgYM2w_49_60,10
eroAmLZ85DI_28_35,7
eyMYc-37Sk4_0_10,9
eyhzdC936uk_15_27,6
f-24IxG9ijw_25_40,11
f9Won2JpOEU_60_80,16
f9_bP219ehQ_63_70,7
fBA_lxUiwSg_2_4,3
fEsrO_poIUg_161_168,7
fF89MasBFLw_321_326,5
fGc6_D0JEIQ_31_46,13
fHfpMUDrQCs_17_31,12
fIaLVw_Gc_w_99_109,9
fJr2evLANsE_0_10,8
fKqBnl8D1Qo_5_44,31
fMFvOgb4k6E_35_43,7
fMXfphSi6Yw_7_12,5
fVWUaH2mCt4_1_7,5
fX5G_JwPlLo_640_660,16
fY0lZTWlBAg_470_485,13
f_CvW22Eauc_16_23,6
f_GnkweYzzI_35_41,6
fcvW1vr8hAs_104_108,5
fcvW1vr8hAs_96_102,6
fd7Ky1lEPT8_40_50,9
fgWFxFg7-GU_10_26,11
ficwZQYmRLE_5_20,13
fjDvKHkmxs0_119_126,7
fjDvKHkmxs0_72_87,13
fkONJEgTNJY_25_35,16
fnpp8v9NbmY_181_188,7
fqly5kyO2MI_10_20,9
fr9H1WLcF1A_141_148,7
fr9H1WLcF1A_256_261,5
fr9H1WLcF1A_326_336,9
fvBs0xpEZhQ_10_30,16
fw8qvK67jYY_50_97,37
g1Gldu1KS44_8_14,6
g2IYQq7IkXc_124_132,8
g2IYQq7IkXc_23_32,8
g36ho6UrBz0_5_20,11
g8LUhxR-6Wg_0_8,7
g9aZcaEg7iY_0_9,5
gCra4qOrjFw_1_17,12
gGDtPJzh_0s_30_45,24
gHyXstpe_N8_116_125,8
gHyXstpe_N8_140_150,9
gHyXstpe_N8_95_100,5
gHzws6FpuNE_10_12,3
gIvetX_oXeI_85_90,5
gMqKUPeTAkg_17_30,11
gWRRHV7DLV0_21_31,9
gXVaC3gBWbc_22_30,7
gbUhorqLCzU_10_23,6
gbW9f8xydks_0_10,9
gbbRwBZuhzI_26_40,10
ge7OOILJA6U_20_25,5
ggWzbEFC-RE_1_11,4
ggic669elLM_200_215,13
ghynaoVNwZc_1_20,29
giLxPCgLLqg_9_19,8
gjVBEJGHrXk_26_38,9
glii-kazad8_21_29,7
glrijRGnmc0_211_215,4
gnEE6oWoz7U_124_132,4
gp8XjWSoP2k_0_10,3
gqSOvUH_njE_151_155,4
gqxpGOHUH9k_113_119,6
gtIz1u8g1F0_3_13,8
gtixLEvO2Us_0_6,5
gvVsgOK1iJw_32_38,6
gyOVZz7kXyM_1_10,8
h0JvF9vpqx8_213_223,9
h0JvF9vpqx8_36_42,6
hEOGZoYSvT4_82_86,7
hFERWnoc-nU_0_12,9
hJFBXHtxKIc_118_123,5
hJFBXHtxKIc_163_168,5
hJFBXHtxKIc_204_209,5
hJFBXHtxKIc_225_230,5
hJFBXHtxKIc_286_291,5
hJFBXHtxKIc_298_303,5
hJFBXHtxKIc_310_315,5
hJFBXHtxKIc_317_322,5
hJuqBDw_TT4_105_112,7
hJuqBDw_TT4_14_25,10
hM3jzlyNIpc_0_10,9
hNECyt6Bo0A_5_10,5
hNOzHvsEmg4_31_36,5
hNPZmTlY_3Q_0_8,8
hPyU5KjpWVc_0_35,22
hReROJQpSow_24_30,6
hSgGBHbJrmE_0_17,14
hW8TKz2Aea4_40_50,5
hW8TKz2Aea4_5_12,4
hWhKdXcqYeU_3_12,8
hXn7D6-AAMA_0_9,5
haJn6k5zVnE_1_23,18
hbE29pZh76I_3_8,5
hcCLIzzB1jQ_1_7,5
hkkmKk9LcQk_36_43,7
hksxtbcS780_7_14,6
hoinj6vyQ2g_8_16,8
ht2oIYBSoI0_9_21,9
htWPOGTagec_2_18,25
htry5uxX0-Y_45_52,7
hxZ-5wELSJM_0_12,9
i2GgBwlwV0c_24_31,7
i2sRHf9m5KM_28_42,6
i3cHNObcEh8_0_10,9
i3fd4nE8OCI_174_181,6
iCiGjZEV7VI_65_75,8
iEW-EkPQywU_61_83,18
iLr7ZHAq1ro_7_11,7
iTA0rWPE4nY_17_23,6
iUYWdCxvJCI_2_14,9
iarsmqA3dck_19_25,6
ibSwITK4jjQ_14_24,9
idRc_KkInds_0_6,6
idXJu0BQRvo_2_6,3
ifS2nXfCyYo_4_34,24
inLBPVG8oEU_18_24,6
inzk2fTUe1w_1_15,7
io2dbV-Qbus_215_247,26
itxzpFW1z7E_22_36,12
iuqVpMdb1NM_35_43,4
iwpnUHFhjWc_84_94,8
iwpnUHFhjWc_9_14,5
iyAoiWeD53k_120_127,7
izU1dDwnuMY_80_92,9
j1Z890_Q3so_131_138,12
j2Dhf-xFUxU_13_20,4
j2Dhf-xFUxU_20_29,5
j2sOMdilDWU_87_97,8
j4dMnAPZu70_11_18,8
j4dMnAPZu70_12_17,7
j7xz1nos-xc_10_20,9
jCplbayVbtw_10_20,9
jCplbayVbtw_28_38,9
jD4o_Lmy6bU_117_137,16
jDFn-1lXJ98_71_80,8
jI58q6rcNLc_8_18,5
jLgmCY1fEE8_16_26,9
jMO3jGQeqyk_3_6,3
jPBxl9gFqNY_110_117,7
jTaLGh_MKCM_5_20,11
jTnrm338_KY_34_42,7
jW77z3-SrO4_56_63,7
jZ8X8e7eRVk_24_27,4
jbzaMtPYtl8_48_58,9
jcIrD7rNvTM_10_21,10
jcRCn7MeSbo_71_82,10
jdAbpLooDgM_10_15,5
jfrrO5K_vKM_55_65,8
jjl2ZMdFCsw_130_142,10
jjl2ZMdFCsw_17_35,15
jlahRlo4jlU_30_36,5
jmoT2we_rqo_0_5,5
jsEUFYhiqxU_121_128,7
jv-eV6jR3Qw_7_12,5
jvxUeT1Nlb8_100_115,13
jxdubZzQrio_33_46,11
k-SWy-sU8cE_5_10,5
k06Ge9ANKM8_5_16,6
k4hhWYtaQ14_0_10,4
k5OKBX2e7xA_19_32,11
k8l4ETsylVY_9_18,4
k9Brw_0gncU_14_33,16
kBMsuhDvg88_45_64,16
kBjUDCyDCuI_20_26,6
kEGmZDpZ_RE_248_293,30
kEGmZDpZ_RE_295_330,23
kEGmZDpZ_RE_352_370,13
kI6MWZrl8v8_149_161,19
kIZanu909lw_67_80,11
kJY5BRCNAs4_3_6,4
kKGehSw5ht8_39_45,5
kNHivduxQWg_0_14,20
kRNHJSc4AXE_220_228,7
kSzS_lFtJDk_55_70,13
kWLNZzuo3do_145_151,10
kWLNZzuo3do_147_153,10
kWLNZzuo3do_152_164,19
kWLNZzuo3do_154_165,18
kWLNZzuo3do_167_181,22
kWLNZzuo3do_17_23,10
kWLNZzuo3do_192_196,7
kWLNZzuo3do_206_213,12
kWLNZzuo3do_217_222,9
kWLNZzuo3do_222_227,9
kWLNZzuo3do_228_232,7
kWLNZzuo3do_24_31,12
kWLNZzuo3do_251_260,15
kWLNZzuo3do_25_32,12
kWLNZzuo3do_262_270,13
kWLNZzuo3do_31_37,10
kWLNZzuo3do_38_42,7
kWLNZzuo3do_38_47,15
kWLNZzuo3do_48_53,9
kWLNZzuo3do_56_62,10
kWLNZzuo3do_76_80,7
kWLNZzuo3do_77_83,10
kWLNZzuo3do_86_93,12
kZfBt5me3Pg_2_7,5
kk3TIio1-Uw_5_14,8
klFyrnrUSck_13_19,6
klFyrnrUSck_25_36,10
klFyrnrUSck_42_46,4
klFyrnrUSck_63_73,9
klFyrnrUSck_79_85,6
klFyrnrUSck_87_100,11
klteYv1Uv9A_27_33,4
kquB3rIgfGk_197_202,5
kquB3rIgfGk_525_532,7
kquB3rIgfGk_537_544,7
kquB3rIgfGk_640_645,5
krAk8WPZRL4_207_212,5
kuNQpRTc-hA_126_135,8
kzyFBlNRohs_82_88,6
l57mQZvDaL4_10_30,9
l5JJ2n2ggiQ_319_327,8
lAznAeFFldg_6_10,7
lB1UPJ4leqs_0_6,5
lB1UPJ4leqs_1_6,5
lFdg5CWMTt0_24_28,4
lFyPUgJCmtU_100_110,8
lGk1MA6YP-M_36_48,5
lKADopH3qFY_0_10,5
lKpGc3SCSVw_12_20,7
lR8RrUBhCQg_5_15,9
lSnWhsmlGec_5_10,5
labytsb3gfI_146_154,7
lb8J2zCQTlo_3_8,5
lc9bA-hvqHU_1_6,5
lcu-DwrnYY8_2_5,3
lexLAjh8fPA_27_31,5
lfGlDg47How_110_115,5
lfGlDg47How_361_367,6
lfGlDg47How_93_98,5
ljGcQocjSs4_38_60,18
lm0z7eLsbbw_9_23,12
lmCrIZeob4w_23_26,4
lo4KcsBN--A_0_10,9
lrZxpneS6Gk_0_12,10
lsanQj2yacs_102_108,6
lsanQj2yacs_80_85,5
lv8d_qLLqsk_1_20,16
lvFYUmDSOvU_34_38,4
lw7pTwpx0K0_38_48,9
m1NR0uNNs5Y_104_110,6
m1NR0uNNs5Y_123_129,6
m1NR0uNNs5Y_160_166,6
m1NR0uNNs5Y_192_198,6
m1NR0uNNs5Y_224_230,6
m1NR0uNNs5Y_273_280,7
m1NR0uNNs5Y_57_64,7
m1NR0uNNs5Y_73_78,5
m1NR0uNNs5Y_88_94,6
m1c04pCYGxA_57_64,7
m4D72WXFd8s_557_564,6
m7x8uIdg2XU_67_73,6
mCrRHP4LFmo_24_40,14
mF6ijhSrbBQ_32_40,7
mFCf8lLXrUc_25_35,9
mFCf8lLXrUc_36_57,17
mHv4iJ9Yr1g_10_16,6
mJ9eRvxjLc4_0_16,13
mOZkcBcWR8o_6_12,4
mYzajpeAWuA_100_112,9
mZVPkPqwzR4_38_45,7
mbesJaS6vwg_187_195,4
me1D1WZ0yNM_120_124,4
mfJjIOfj6D8_3_10,7
mmSQTI6gMNQ_120_128,7
mmSQTI6gMNQ_15_21,6
msCidKHOh74_392_399,7
msCidKHOh74_410_418,7
mtrCf667KDk_134_176,33
muI1BFsdbdo_33_45,9
mv89psg6zh4_33_46,10
n016q1w8Q30_2_11,8
n2NLoLNecgI_168_178,9
n6U-TGahwvs_100_110,8
