video_id,gop_count
6KXF5DMuUQw_000259_000269,8
55oRk6fUxCY_000000_000010,9
V_rNt-FNMX8_000034_000044,4
mIEsMaCX_50_000002_000012,9
QKHEnqj8CH0_000004_000014,8
J1WCC3vZTDo_000006_000016,3
uqqY3fcEZHM_000029_000039,8
Gia-GEsNFbw_000035_000045,8
EfVf64ZWhgI_000059_000069,7
5uQRXxzYwvg_000061_000071,8
f9s6ZazFXlE_000029_000039,4
x8Ph-Z6qYa8_000000_000010,5
Wq7ByHTKi8A_000172_000182,8
2b4svBeWBFA_000072_000082,8
we-7tTOVlWo_000013_000023,9
r5c12Eo__jY_000104_000114,9
V7JfjksC30I_000036_000046,7
treyzEhuM_0_000069_000079,8
ym3gSCDjQJI_000017_000027,9
g33Z7amSXQs_000097_000107,8
H8WWknTZUmA_000016_000026,8
UBhjQ7GW6MY_000007_000017,8
J77n3IiGR4Q_000166_000176,6
K1gtbI_jmGY_000005_000015,7
bKKvh7TErr0_000209_000219,5
g5WozmwLles_000014_000024,9
YLJaiKWGQys_000139_000149,8
TZBK4mlaFKE_000000_000010,9
-LVOf40Dbqg_000103_000113,8
VDwkg4O9Qss_000000_000010,4
U7LC5P8VDZw_000000_000010,2
7ZzYiCQzLMY_000020_000030,5
N5XaLeUNa2Q_000000_000010,7
oibnNitYyUU_000021_000031,8
aHtoFuDyNjg_000108_000118,9
O2JPsdHHzwc_000242_000252,9
q_9XW4Y6uv4_000002_000012,7
PnxAKWBZLRo_000013_000023,6
MCnF4C0LlJo_000000_000010,7
wE1UNcp7pH8_000148_000158,8
rih-Z4hyeOw_000424_000434,7
iYH2ZfbMy-I_000142_000152,7
q2-YgfjojXw_000018_000028,8
gyUTZlLKyHg_000000_000010,7
iA8pcFGr63o_000000_000010,7
V7DTp-HxLrI_000093_000103,7
Qqe8Ma6N7cs_000022_000032,5
hwC_0u90954_000298_000308,8
IKNMXsAbhBU_000153_000163,8
ge8t-7bm448_000035_000045,5
qDCe8blj11c_000082_000092,8
CG_bTMBz-IU_000228_000238,7
U6oMKd7OEj8_000237_000247,8
NTimjFnosxI_000009_000019,9
f3Wa7ttGrgg_000039_000049,8
0Or4d0SDLLo_000009_000019,5
rdqV254L06c_000047_000057,8
GjFIm1HdB3I_000021_000031,6
wIeozPeasPk_000493_000503,9
fvl4PEAD0nw_000143_000153,5
Vv3enCuh3hg_000015_000025,9
W1Cxl-vz0Vc_000000_000010,5
ycaPbDR6Euk_000000_000010,5
z7lgcCuX034_000136_000146,8
4G8y_2CfA9A_000000_000010,9
M0bWEbCXARc_000041_000051,8
8EV2thGZ9zU_000026_000036,7
2HbcJJT8b9k_000035_000045,8
TiGsMhz99yA_000261_000271,9
p1n6SbfNPsY_000196_000206,5
JzSw34VjIzo_000032_000042,9
TVttXM_QR1Q_000028_000038,6
6aFe_kigVU4_000029_000039,6
fjc8K6CGFGA_000057_000067,8
M09JJkwa7LM_000000_000010,9
ZoncDWHJQnQ_000775_000785,8
lOgaCo0sT7M_000385_000395,6
cJDAxlzFk90_000276_000286,9
-ZxB7cFx7eo_000038_000048,8
4q2I1X5rlvU_000058_000068,8
QYpJn8Raw2A_000096_000106,8
WbbqbXx8vh4_000198_000208,8
fnJBqVhjhEw_000004_000014,5
liHNJphxJkU_000055_000065,9
jyE8ibSMcpU_000016_000026,8
rHJ53a4PI1Y_000547_000557,8
aaiWQs8XUtE_000000_000010,9
fglQJdDyfik_000022_000032,5
zZZohOGP3JA_000002_000012,9
lPy5Bx2STVU_000029_000039,7
x35PueLfd_w_000001_000011,8
XnDweHrv_hM_000001_000011,9
RXDUufYbSto_000092_000102,3
7s1oCiXTpek_000000_000010,3
XLV_Bf7rupM_000112_000122,9
T2LV9MWsxnw_000002_000012,9
B85vXohIaDg_000014_000024,8
JJN_5TpZEzI_000003_000013,8
VS9uEOvJhzg_000000_000010,8
xWyOTDxm9yQ_000009_000019,9
SIqWeN18Qik_000001_000011,8
fbBI8fVeg3M_000034_000044,7
yGd4y0Z5xOg_000000_000010,7
D6HFbhWMMY0_000144_000154,8
Ba46Gq1Gms0_000000_000010,9
ckZRVHTxeOY_000009_000019,8
4_XbNjb9pU8_000084_000094,8
98fjxe2PIeA_000058_000068,9
TrgEFiyajaE_000176_000186,8
ihOvPhJNt1M_000002_000012,7
DZQTVlEzFuQ_000032_000042,7
C_tBi619ORw_000001_000011,9
63aP2dZHP9o_000130_000140,5
kpZW4OQRN5Q_000046_000056,8
6Po5ZMyyNTM_000142_000152,8
nNJ0G2bw6s4_000002_000012,7
iZLG_ZZd2fc_000015_000025,9
6orHWAYZ8T4_000020_000030,8
2v75xvVshtQ_000000_000010,9
vCWTV7EYtN4_000027_000037,9
z136KRb4oc0_000032_000042,5
jDo2993b8mY_000000_000010,8
-bH-BrGmJnM_000004_000014,9
b21vN3Tgm1Y_000051_000061,8
p9NPn6oSUJc_000005_000015,8
Q4fn-p5QFu4_000011_000021,5
ZonsQM9Pirs_000000_000010,9
JVMya1UQwNs_000004_000014,9
G91ngyXp6S0_000010_000020,9
9MHv2sl-gxs_000007_000017,8
fzPMpPi7GX4_000000_000010,6
FGx5C0ld4ZQ_000002_000012,9
DmyfznC6p0w_000227_000237,7
vl30uIEhQVk_000033_000043,7
2Ij24-37v3E_000051_000061,6
sQtNt7znN98_000151_000161,8
SDKBtSENGOA_000001_000011,8
3yktaogsuic_000086_000096,5
aVWB66MJ-uA_000010_000020,8
Fgd5qHhkUZA_000028_000038,8
se-7CW-5Lmk_000209_000219,7
bEYNvWGlimA_000050_000060,7
krrKd7AKjKU_000324_000334,9
DibTK9MvsgE_000016_000026,6
Qa25tz3Ch18_000000_000010,7
uGYHMmWETvs_000041_000051,6
M1X8UKqQDvA_000074_000084,9
EDdp5B7bHaQ_000001_000011,8
mv6quIquMUE_000003_000013,8
u7kxeykJamo_000338_000348,8
n1NdNyY2T_w_000187_000197,8
y5vsk8Mj-3w_000024_000034,8
hu2dBJTGJqI_000012_000022,9
LbWxLu41_Fk_000085_000095,9
Pa-Rj9rqSCo_001448_001458,9
1yNtzcAsYM4_000330_000340,9
ucryIr1eZis_000006_000016,6
71t8Jr-VpLg_000055_000065,8
ZNixjR_F700_000169_000179,8
mvygNBmpcUQ_000024_000034,8
ysEUgVuZwjA_000189_000199,9
4H3il6PRRxE_000195_000205,9
CmA6wEAB7Ig_000008_000018,7
YI7uUNMPZrw_000002_000012,9
_dSL2UBG6YA_000106_000116,8
PyansfPwG2M_000021_000031,9
T3wOViGE56U_000050_000060,8
baNE7y4yHKg_000004_000014,9
NEez9SdjOck_000317_000327,9
0d2XdZRy2fc_000003_000013,2
BeWV1TmeUMI_000231_000241,9
WuQ5StjO9M8_000010_000020,9
SeRRQ28lXSE_000006_000016,7
tJhDm9lHgrc_000038_000048,6
T_rIQ8d5Q4E_000006_000016,9
YOxmFaxoIig_000053_000063,9
_qA2eUMA84M_000001_000011,8
n1wn-npb4bQ_000024_000034,8
zqwKGGvPWZc_000016_000026,8
COi5hkmGHsg_000056_000066,9
x3t3azPb-54_000044_000054,8
aYEqNT7zbuU_000040_000050,6
o3rGsq1mjOY_000003_000013,8
YcFVKVeeqxc_000242_000252,7
nVwegA0guFU_000455_000465,2
UtFyImPY2io_000152_000162,9
0PgXuFMm8S0_000000_000010,6
fNP5UTB_Mjw_000000_000010,6
3bY4yd4Fb9o_000417_000427,9
R2grKx8hzkk_000003_000013,8
5ByYeBEwEz8_000055_000065,9
xr4wTn-GDT8_000085_000095,6
PKt38LvoAuU_000011_000021,8
SnMgdHg86z4_000053_000063,9
TZB012FKwW8_000000_000010,6
H1QHe2uyK5c_000000_000010,9
MPVIX-cKe3I_000000_000010,9
bpjwCwjdXZ0_000008_000018,9
21-1pHAy1YY_000055_000065,8
AlDt0TtAbag_000003_000013,8
592x25apz0s_000011_000021,4
g4FPdQjITp0_000006_000016,8
PWis6ggsFjg_000015_000025,8
_fdnJ_ns9fI_000075_000085,7
c1qUSnEZ9e8_000041_000051,8
M2xyulz4La0_000462_000472,9
TTjSrhbkXvc_000000_000010,9
05DTHPMVt_I_000005_000015,6
d64yFj8CETQ_000001_000011,8
3MhOA--vSO8_000135_000145,9
1sXlRCAtVAM_000705_000715,8
roCFUZqrFQk_000007_000017,8
HqsAvuo5XhA_000059_000069,8
4FePRbPdgUE_000031_000041,8
2HN5quj_UfI_000346_000356,8
Q__vnBY8YP8_000010_000020,5
bh6Cvz2orzQ_000186_000196,9
Fvs-QRbD3HA_000071_000081,7
7Nn0vXVuDVQ_000025_000035,8
WdqzgMVGRvM_000021_000031,9
wPUeRxWYMPE_000050_000060,8
W0RzFUDSksA_000000_000010,5
LjE79EEmvjo_000025_000035,7
ADD060jBiAQ_000002_000012,3
UkZnsBkpKQU_000041_000051,8
xK4I1_OZR30_000208_000218,6
xstUH5-fKn8_000016_000026,8
N3bROK0uXE4_000010_000020,9
KzRf7jP734w_000081_000091,6
WnDmiloCeSc_000001_000011,8
gbYcrYeqCHM_000250_000260,8
KffatQ33vOc_000155_000165,8
y7ZyI7aXTGs_000009_000019,8
lH4w4zewack_000043_000053,7
FrhFmC3Q60A_000002_000012,6
gis6BxSFn78_000847_000857,6
L6gV_Nj9W1M_000002_000012,9
kjCtZfFL8Wk_000128_000138,8
jadwMJLsXI4_000024_000034,4
pAmP16EGt9Y_000000_000010,9
1aNjrI3oN5c_000009_000019,8
iQ0U6wJln_c_000012_000022,9
sOstj6Fd0YE_000003_000013,5
BVLusCW-qPY_001591_001601,9
kcmMWl-mw9A_000120_000130,9
S0Xwh6F6tz0_000031_000041,8
_4nE_YZZUKc_000018_000028,7
B0ab3213sYY_000030_000040,9
c7gU00vIPAU_000132_000142,9
3FfaP5mW9hk_000037_000047,7
XhAFzux0IGk_000009_000019,8
YSlNUJxDwNY_000003_000013,8
siv-JG77p34_000119_000129,5
p3wfwsAGJxE_000000_000010,5
uLgLnchzwUc_000000_000010,7
uRAMMKgs6vE_000159_000169,8
He01a0PGo1g_000103_000113,7
aW9nPGAdLkM_000022_000032,6
ubWNdyLtQIk_000008_000018,7
ZBL2yedGvr0_000203_000213,9
ojUMHo612dY_000033_000043,5
PUhZ3nH7vE8_000005_000015,8
2FgAQrOe4lg_000208_000218,9
dN-MdPRlndw_000054_000064,8
29sOueMyaMc_000047_000057,7
0PVQLodRFZo_000022_000032,6
xSAJuGjPmM4_000055_000065,7
-54UGh2sZZk_000035_000045,4
cRfZ47hAAaU_000028_000038,6
kIzdzzMLCJI_000199_000209,8
Yk_4d83mUy0_000000_000010,9
1fHcARMXjwQ_000004_000014,9
gneLomFHGvA_000002_000012,9
cSd_qEiVZew_000070_000080,7
qB1taWnnMag_000050_000060,9
2Frm-Kb7Eow_000009_000019,5
l6acW2KkhiY_000057_000067,8
iYkbH6n-YD0_000225_000235,7
I4PmO-pp80c_000018_000028,7
ucI2PxYGTmI_000000_000010,9
yrADpETYnUg_000093_000103,7
7-ZYJ3Yb3B8_000004_000014,5
qRzBCfhTSS0_000000_000010,9
YTdjyKCu53M_000032_000042,9
zCnm9ZspiX0_001237_001247,7
r0kR9VwPi9c_000000_000010,8
hRV4dqug2ZI_000018_000028,7
by9gw0ipuUg_000002_000012,7
koSrRhSKF9s_000032_000042,9
de_m2iXrbu4_000086_000096,8
j4Anoe2ug8k_000042_000052,9
FBOLbjD7cLM_000128_000138,8
iIB7EAImumY_000062_000072,9
JlI6xnLyN2g_000039_000049,4
Qdn9TrEVLe0_000045_000055,7
SHySJbl7aIg_000120_000130,8
mHOPq_ClO78_001342_001352,8
uSYK3tZJYNc_000053_000063,9
JlwpQhOj8Wo_000001_000011,4
d94XfTeSe_c_000010_000020,9
1Jsd9FdsWf4_000000_000010,9
g9MvxywJMrg_000000_000010,8
qGZo0QWw8Ag_000015_000025,9
98mvaWYf6n8_000000_000010,9
4X9d-mJtZp8_000205_000215,8
n9bM3oal4vQ_000579_000589,7
3xdTV2pZO3U_000004_000014,9
Ao3M2TPI3sQ_000294_000304,9
d5YKJ3AcECg_000009_000019,4
VOOgtq8dR9Q_000000_000010,9
b5U7A_crvE0_000001_000011,5
HpK3gx2XS6A_000000_000010,9
pGw7oOXsUko_000016_000026,8
alwAeMltSB8_000022_000032,6
0h15Gb4s3Bs_000114_000124,5
gjFhVKSnu5c_000001_000011,4
6xt0hkP0Yag_000025_000035,8
dWlTf1IGmJk_000012_000022,6
iCMqUwaP3w4_000003_000013,8
D1-cCXclgZo_000010_000020,9
qcl4X9wF3hM_000123_000133,8
e-e76FROesY_000018_000028,8
cs_mtFRB4go_000066_000076,9
1GqGiu7E5FQ_000060_000070,9
sylsoHPIW9U_000037_000047,8
ZxZrKQHGrQE_000040_000050,9
_VrEbrD1pq0_000020_000030,8
eGkuxvKEipA_000002_000012,8
eBTYOQQeZWA_000000_000010,7
OLConMpW3Jk_000019_000029,4
F8IbUoYtT4g_000001_000011,7
KXQM1RATlj8_000000_000010,9
2GAPlZ6gD8s_000038_000048,9
0Nd_r2EDWyw_000000_000010,4
w48FWn410Tk_000022_000032,8
Nn041TFiojA_000017_000027,9
EkeRaHbCmOk_000002_000012,3
L99Qy_iwg0k_000082_000092,8
UZLHav3t_NQ_000051_000061,7
q-8_Wjo2fwg_000007_000017,4
G_kyaGPtB3c_000037_000047,7
OBC8nbM4wcs_000005_000015,5
7oAWYqkfBic_000188_000198,8
pWOl7B7jf0U_000000_000010,6
z7krE4prGXU_000029_000039,7
MC3nIJeOrXc_000029_000039,9
iLHx3Flfk3Q_000001_000011,2
6tB4dFW137k_000058_000068,4
F4i8YU1LdMw_000035_000045,9
-514AQUrSow_000058_000068,9
0mF342HNPTE_000034_000044,6
F8Gpwv1pEhE_000027_000037,6
9t104KeAl4g_000000_000010,9
fjmqOtXxHsQ_000002_000012,7
TNkot064mgY_000007_000017,5
VC6d02z2_Sc_000014_000024,9
UI2Dm_trFg4_000017_000027,9
bF-1oIRBisU_000000_000010,9
JlhZMH7lKGU_000000_000010,7
yMBrqex5w2Y_000056_000066,9
uxXnOH28OKE_000011_000021,9
_iHmB_ZaNbY_000067_000077,4
ZBDh0d5bwU8_000035_000045,9
2PDYXS25ht0_000124_000134,7
06ydvG0KMdc_000002_000012,8
R6kve7ImQ_Y_000004_000014,9
AO0_z6M85Ts_000014_000024,7
j_hPep5ZlXo_000019_000029,9
0ACSuPh1r_g_000009_000019,7
Lwb0ktxsCcs_000086_000096,8
YJu7MzlVZSs_000416_000426,6
CZsz6D39stQ_000010_000020,9
kjsD-DCUMTw_000175_000185,8
PEWUmwI64D0_000057_000067,8
gafZUG1aNKI_000070_000080,4
-6ykAmBXIr0_000013_000023,9
_C5Xq0pr56A_000294_000304,6
N58dTJanSpU_000291_000301,9
4qVBgiGwi2c_000218_000228,9
LfpKbpeOHMU_000100_000110,8
-4aag0fGqeQ_000020_000030,8
Bn-3pjFbigQ_000025_000035,8
uah-5rRmYGU_000324_000334,6
TE-8Aq51jTo_000227_000237,8
cB2fR_Z_DzM_001396_001406,6
PHZ8kly-D3A_000208_000218,7
ubihjlgB_Yg_000028_000038,8
l6y6Jcy7r7Q_000000_000010,9
aEZYx3Mc-dU_000012_000022,4
oYEGRzzZfQI_000039_000049,9
QwB_SR22Gxc_000106_000116,4
hB_-y8cGZYs_000014_000024,9
PHEtwwww6dY_000042_000052,9
UEiQRslCRQU_000081_000091,8
OPkDRqy3XoM_000008_000018,7
cm66wB7giOM_000000_000010,9
OOfcIH3MKNE_000148_000158,7
MC6ocz6ruNw_000002_000012,7
bHbQMgQtmNE_000002_000012,5
B69q1FpN_iY_000116_000126,8
eYmeDxmuiW8_000009_000019,8
HD5zF3Sl-Tk_000005_000015,6
yjtBhdBVtNM_000020_000030,5
G8unFTBx3b0_000087_000097,9
fensZZIDioo_000037_000047,6
mDzcJdO9Wfg_000000_000010,9
eKzzadTZ7v4_000001_000011,4
y6kCx3k7LWE_000166_000176,8
KqEduofYEPs_000013_000023,8
ViSxLQTvidY_000013_000023,8
XhIYcPro19U_000000_000010,9
77STyrHkwFM_000005_000015,9
OitiEH3XPUs_000071_000081,8
ypVf3t_oOlk_000008_000018,9
0CkAgRcA6Mc_000042_000052,9
BGkyRTYAZVU_000003_000013,7
L9pfZZFVBxw_000018_000028,8
hON5JSPRYGw_000023_000033,9
XnuUuUq-DYE_000058_000068,5
CaW-h8DYuFw_000070_000080,9
UoibMN9L3N4_000263_000273,4
9cH8L0suD7I_000013_000023,8
70dVgzj6P0c_000063_000073,8
ysYxpwOvAzk_000032_000042,5
I9o4BHsIR4U_000119_000129,7
anzQwjeBbYs_000009_000019,7
6CbAI0QPeSM_000001_000011,8
LCLR46aA7pU_000022_000032,8
ulRzHOcDUgA_000010_000020,9
md86CjEdiBI_000000_000010,3
z7vtla9K09k_000399_000409,8
HcGHdtFpMPo_000465_000475,9
gyNL-5vabAs_000001_000011,6
-HYfm8teSyQ_000000_000010,8
QgeZZyYoAZw_000030_000040,7
2S75k2FikM8_000006_000016,3
mFr5DS2u3rA_000020_000030,8
g2pMXQNNRok_000085_000095,7
V7SDPDzItq0_000040_000050,8
dtf3EsCrS48_000052_000062,9
fRVNYBowaWQ_000003_000013,6
r6v_drKao6g_000185_000195,6
qVFo3tNm1hk_000000_000010,9
kHm3gqC6wrU_000019_000029,4
0Mvf0OniSKI_000020_000030,8
ZbXbRTRlKag_000078_000088,8
VdpVZIrUIzQ_000005_000015,9
tEpRURa-1gQ_000000_000010,5
piIhjR_xNDE_000149_000159,9
vw1rmoluH-k_000008_000018,9
4BMwyEVBoII_000191_000201,8
8jvi6iRM_Wc_000069_000079,9
42Z0wT_qqtk_000006_000016,7
1186I4QFNho_000018_000028,7
-Vxhx6-lSzU_000001_000011,5
aZUNs-D9sQI_000008_000018,9
j-AUhHY-9nE_000001_000011,5
chIdHt9wR4Q_000015_000025,9
n753IrV58Gk_000013_000023,8
CqqZtbnCzTM_000000_000010,9
7pJjGqnu8Pg_000027_000037,5
EkXKuUfgIjI_000114_000124,8
InNZhwbGI-0_000046_000056,8
L79brMj9E_A_000015_000025,9
Y49G5VcW98I_000050_000060,7
-kRaOoOKiqs_000019_000029,9
zaQGp3lGkR0_000014_000024,5
yHJX6MW_ZN4_000089_000099,8
-Em6U3teolI_000005_000015,9
NK0KGgAdY0o_000048_000058,9
msaU6yR3bA4_000097_000107,8
pOtGHBQkeaw_000389_000399,9
LaGwOQvYY0s_000179_000189,7
zI4BU14gBhE_000010_000020,8
adUYoPdft_c_000105_000115,9
2qSvnCux5QM_000009_000019,7
tOgVE8ModME_000003_000013,8
iWQmKX6fRvM_000000_000010,9
rc3aO3TyAzg_000000_000010,9
7tzlzR6-tSk_000003_000013,8
LkhzzderYmM_000058_000068,6
y3UIhbtAkik_000017_000027,8
9_xbFL7decs_000015_000025,9
hJCQwAAxgrc_000025_000035,7
cdZzpMfA9ik_000012_000022,9
3piPAhtHH60_000029_000039,6
_dJBS75G990_000013_000023,9
9WbFjkw_Xw8_000260_000270,5
jcMsJ6Oe8BM_000009_000019,8
ZwK2AAyXFcw_000002_000012,9
HunPg307z4M_000000_000010,9
ifaSAym6_0g_000271_000281,4
vb7sWgYOGpc_000077_000087,4
-0IErS_cisg_000017_000027,6
M8ozMH38TQA_000440_000450,8
AfsbG4zC4Tk_000004_000014,4
uuHeuP-0WP0_000009_000019,9
VGo7_Hs8HSE_000367_000377,8
f-ZPBjSz9rU_000015_000025,8
3rWUFarhrlk_000094_000104,9
7UQKOm6lJq0_000000_000010,7
M3U0IN1GMR4_000001_000011,7
p5xrAJ4t65Q_000004_000014,9
jpWILSI9mis_000025_000035,9
-51he86iZCY_000916_000926,8
XCs59AokDbs_000093_000103,8
nnFJdubscu0_000000_000010,7
DfSyWAfV8mg_000002_000012,8
OAcOJoYfw0A_000131_000141,6
whwwIax9RRc_000029_000039,9
l5RIYpoxCS0_000020_000030,8
RuQNAL8WGAw_000037_000047,7
j0OH4BO_DgY_000019_000029,9
WGEqacFJSSA_000081_000091,9
YsCKbXAGVC0_000114_000124,4
z3gUWeuzzoY_000023_000033,9
iI2n0LbAfZE_000012_000022,9
f2FmhwII2Ro_000004_000014,8
F-sdhxF5zrY_000047_000057,8
8XrDYIOtlPk_000010_000020,6
l3U-XNqSolc_000153_000163,6
_2OBDAS6pxQ_000000_000010,9
iOgo28UIasQ_000043_000053,9
Tc-VZ73Q9Sg_000017_000027,9
efk9NzoCd_0_000168_000178,8
Tv9gF9pNTV4_000069_000079,8
Tw2yXa6CzWE_000491_000501,8
cDhe3MEFONA_000012_000022,4
aVFpr1J5acI_000003_000013,5
8hwt4z7alvw_000055_000065,5
8Le5ZAczUwE_000000_000010,5
5RdSAqqGsIM_000020_000030,5
lbsOtrgvzXU_000086_000096,7
z7T_Y3Ow7FQ_000172_000182,9
xluFWRPZMKA_000015_000025,5
TieMSG8LQGI_000025_000035,9
XM5d49kwaWM_000011_000021,7
w5CH2nSPUa0_000031_000041,5
k2qUe4iFNwo_000000_000010,7
wOLbhsVrUfM_000017_000027,8
VupJjJi8YrU_000058_000068,6
86X7v3Hlp0Y_000057_000067,9
U0by6xbnNCI_000102_000112,9
BulryAJv1oA_000001_000011,5
SIJm268TTXI_000000_000010,9
Q86CqcO08Dc_000003_000013,9
NJu5gpi6W50_000325_000335,8
Q8i0BouYlZc_000000_000010,7
IUj2Le44oO8_000001_000011,8
7U7-3kO4pik_000012_000022,9
FkDLO6xBnIU_000058_000068,7
60R81f531aM_000000_000010,5
0y-EvGrP63s_000378_000388,7
UTZNGD-TvvY_000061_000071,7
33d8ZtJhahM_000277_000287,9
RVAFLqtHaTg_000002_000012,8
1NurnX9_lzM_000032_000042,8
oVyDy6dzl2w_000035_000045,7
BD4wt7feZzA_000000_000010,8
YDjuJFohJFg_000019_000029,7
hhGK6ncNaIE_000377_000387,4
sF2E1BvQSIc_000000_000010,9
BT4rOXKTVSQ_000017_000027,9
shyVV-GKVgE_000068_000078,8
iut26wdZbuQ_000047_000057,9
VuTfXzhdv0Q_000078_000088,8
oLK68Y8uo7I_000030_000040,7
AdLJjWGaE_o_000111_000121,8
F9j7r3TqE5c_000018_000028,8
BUeAtLmFYBU_000072_000082,9
eh1k8WB7VQw_000000_000010,9
pg8Lcv6t-TE_000006_000016,9
zPB8v1yCZ8o_000000_000010,9
Wy0hYsnmNOQ_000009_000019,7
sJ9aA_w87II_000047_000057,8
DId5dOhx1Do_000034_000044,8
SCSSnsCBeDQ_000040_000050,8
9bx0_aPnxKY_000000_000010,7
VwPP_1GKk7Q_000052_000062,8
v6DQw3TyzDs_000106_000116,6
_dTUuY5L27o_000000_000010,4
uAgowt0SvBg_000002_000012,9
hPb8WF87ryo_000122_000132,9
NXuw_FjYcRA_000090_000100,9
eOW7A8Lg0T4_000111_000121,8
PSoOEOVfXE0_000024_000034,8
jSr_YWNuBQM_000131_000141,7
aeFoaAyjp5E_000165_000175,5
UNE92WVypGU_000054_000064,6
-R_pzMQ_4Dk_000120_000130,9
K9cvkGG3FvA_000139_000149,8
tf4lMJ46Tmw_000004_000014,8
KxTIEKllIzg_000114_000124,6
e5RkuXW_TqM_000047_000057,9
LBJ5BLAoJJ4_000036_000046,9
7B7SwVNF1Vs_000185_000195,8
nbbsPcpLSz8_000000_000010,9
_830MkiuuAc_000029_000039,7
J7ix-_TbO6s_000037_000047,5
A4_jVhbX6YA_000019_000029,9
OaZ2cRyFiks_000304_000314,7
68abPkuus8E_000010_000020,6
--9s8lCov-I_000002_000012,3
dPOKCHIV4fI_000146_000156,9
iwhcT6QlYUU_000009_000019,8
jAltVLCzyyI_000011_000021,8
UhbA0-DTEQw_000024_000034,7
1HswxXeJgWM_000000_000010,9
yvzLyK1LYu0_000004_000014,9
Kop2rIvVh9o_000046_000056,7
r3pqnzgM_vw_000058_000068,8
1ah8avfU5YE_000053_000063,7
GcLumVOPVEQ_000545_000555,6
I7Q5LJuGE3Q_000011_000021,4
CVc9zt4HUJg_000199_000209,7
F-t0P_Fsh3M_000000_000010,8
OBclvgwzY8o_000181_000191,6
rczL_IbaCv4_000018_000028,7
09ZMT8HT0DA_000030_000040,9
5rZzxIgLlPU_000000_000010,9
VycW7u6k0fY_000019_000029,7
KsOKGQqISsU_000024_000034,8
q-rj2OXeAek_000088_000098,9
5NxYk5fxtaY_000006_000016,9
8sa-rimQMK8_000023_000033,8
cjo-5ndKwC0_000004_000014,8
Fqry9EAtXpI_000176_000186,6
OK2iI2F7KIY_000003_000013,5
2vxXAmap6GU_000018_000028,8
VItOEgmBM3k_000052_000062,8
yBO8rAMeqjc_000007_000017,8
Cy4Jbz8jT4M_000009_000019,3
D7MdVsuBDK8_000009_000019,6
vcHYqjsdrCA_000076_000086,8
XEmj6SgGfYo_000176_000186,8
a71gC2JxKy0_000051_000061,7
n1GnuLWhpGA_000029_000039,8
yScDF4rZR4A_000004_000014,9
38ibwbAsJec_000066_000076,6
q5kGnR7xeiw_000047_000057,9
G6M0uqfvkLU_000049_000059,8
9QzOQnffcfQ_000034_000044,8
2OK7KyYIXrs_000003_000013,8
PxKSE8BD1bA_000099_000109,8
34DgDNng33g_000328_000338,8
V9dbX7pxhNY_000006_000016,8
6cbXqLP0FHE_000002_000012,6
V4aVwAjN-H0_000205_000215,6
ZjOMp5jF5TQ_000022_000032,9
vy-bItJS2v0_000085_000095,4
btvikjNc4OI_000029_000039,9
U9n6IkNodZw_000009_000019,8
P_afwN4BCqY_000037_000047,8
56t6DJRXRxc_000003_000013,3
MRL_QqebIHE_000011_000021,5
ghKTbOz-XME_000031_000041,8
1g-yN2YNo74_000000_000010,8
-0QQoIK10U8_000020_000030,8
rxAPPZaS18Y_000092_000102,7
IMwhxcqqAeM_000000_000010,9
tLaGXcUF8n4_000018_000028,6
3axTI3jSNAg_000014_000024,9
IyCxPrBNAmk_000004_000014,9
qu7Rt1Xo1Xc_000007_000017,8
tPj4Y9TP1dg_000006_000016,9
2p1-q5R2D9w_000004_000014,9
ChfGS6wZByo_000041_000051,6
7871LkCoHfA_000110_000120,4
zT6DfTJ2x6k_000187_000197,6
6J0yvKFsyWo_000098_000108,7
sM4d7z_SArI_000000_000010,7
B029kZSTx6Y_000003_000013,7
Pl9Eb4gOr14_000203_000213,8
9NDwOAQX4RI_000051_000061,4
lgm6BWm1uTY_000068_000078,7
Qk0kawg9WYA_000464_000474,9
4PAfwjg4TbQ_000002_000012,8
5bDwer5ZRM0_000003_000013,9
z_a9HummO8M_000058_000068,7
PWg2byjXJoQ_000015_000025,9
A5k6u3eWcGo_000003_000013,3
pmTPL2J8OZk_000068_000078,6
er4bJE3zyBI_000111_000121,9
iqUz-YuearY_000026_000036,8
0vlyI0pEXRs_000007_000017,5
BdUJ7G6l86Q_000031_000041,8
Rz5umsLIZTA_000056_000066,6
pDEP8Phtw7U_000014_000024,9
tTQ9a6rdjaU_000007_000017,7
gdhLfVQ2ZGY_000120_000130,9
DSoEZpKkhAs_000010_000020,9
vlj_66H2t0E_000070_000080,7
81yJQGU9sNg_000207_000217,9
VuvYHV_xhbs_000024_000034,7
CU6MFCvEct0_000016_000026,8
1YfyL_gdQno_000015_000025,9
3KuLg7e80Ts_000000_000010,5
g-jwBtB_DEE_000000_000010,9
-5pgQ0OJjJs_000026_000036,8
p_Xn81Kl6tc_000010_000020,6
g9sx2NKSCGk_000057_000067,8
r6uYDghbeGg_000151_000161,8
wRhfL1mezec_000028_000038,9
fgbrePL3nh8_000000_000010,9
1ddSryTU9Cw_000048_000058,9
Iql73s0pIcM_000195_000205,9
fZvQvRpW3oM_000001_000011,3
gHQSnIjxigo_000000_000010,6
nCgVXEzsfp0_000222_000232,8
C5C3mofZzEM_000145_000155,6
dQ4TDcESxhA_000000_000010,9
NO_vPqKNE3A_000083_000093,7
